"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"china",108655667,5,"noun.location",15,"n","China#1(china%1:15:00::),Cathay#1(cathay%1:15:00::),Communist China#1(communist_china%1:15:00::),PRC#1(prc%1:15:00::),People's Republic of China#1(people's_republic_of_china%1:15:00::),Red China#1(red_china%1:15:00::),mainland China#1(mainland_china%1:15:00::)","a communist nation that covers a vast territory in eastern Asia; the most populous country in the world","","China,Cathay,Communist China,PRC,People's Republic of China,Red China,mainland China",1,94,"domain member region",108403940,"noun.group",14,"n","falun gong#1(falun_gong%1:14:00::)","a spiritual movement that began in China in the latter half of the 20th century and is based on Buddhist and Taoist teachings and practices","","falun gong"
"france",108864330,10,"noun.location",15,"n","French Republic#1(french_republic%1:15:00::),France#1(france%1:15:00::)","a republic in western Europe; the largest country wholly in Europe","","French Republic,France",1,94,"domain member region",113690324,"noun.quantity",23,"n","quintillion#1(quintillion%1:23:00::)","the number that is represented as a one followed by 18 zeros","","quintillion"
"france",108864330,10,"noun.location",15,"n","French Republic#1(french_republic%1:15:00::),France#1(france%1:15:00::)","a republic in western Europe; the largest country wholly in Europe","","French Republic,France",1,94,"domain member region",101298123,"noun.act",4,"n","Battle of the Somme#1(battle_of_the_somme%1:04:02::),Somme River#1(somme_river%1:04:02::),Somme#1(somme%1:04:02::)","battle of World War II (1944)","","Battle of the Somme,Somme River,Somme"
"india",108835397,5,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",110220676,"noun.person",18,"n","malik#1(malik%1:18:00::)","the leader of a town or community in some parts of Asia Minor and the Indian subcontinent","maliks rule the hinterland of Afghanistan under the protection of warlords","malik"
"denmark",108693905,4,"noun.location",15,"n","Danmark#1(danmark%1:15:00::),Kingdom of Denmark#1(kingdom_of_denmark%1:15:00::),Denmark#1(denmark%1:15:00::)","a constitutional monarchy in northern Europe; consists of the mainland of Jutland and many islands between the North Sea and the Baltic Sea","","Danmark,Kingdom of Denmark,Denmark",1,94,"domain member region",101285063,"noun.act",4,"n","battle of Jutland#1(battle_of_jutland%1:04:00::),Jutland#2(jutland%1:04:00::)","an indecisive naval battle in World War I (1916); fought between the British and German fleets off the northwestern coast of Denmark","","battle of Jutland,Jutland"
"republic of chile",108653142,,"noun.location",15,"n","Republic of Chile#1(republic_of_chile%1:15:00::),Chile#1(chile%1:15:00::)","a republic in southern South America on the western slopes of the Andes on the south Pacific coast","","Republic of Chile,Chile",1,94,"domain member region",107965391,"noun.group",14,"n","Manuel Rodriquez Patriotic Front#1(manuel_rodriquez_patriotic_front%1:14:00::)","a terrorist group formed in 1983 as the armed wing of the Chilean Communist Party","","Manuel Rodriquez Patriotic Front"
"mideast",108723673,,"noun.location",15,"n","Middle East#1(middle_east%1:15:00::),Near East#1(near_east%1:15:00::),Mideast#1(mideast%1:15:00::)","the area around the eastern Mediterranean; from Turkey to northern Africa and eastward to Iran; the site of such ancient civilizations as Phoenicia and Babylon and Egypt and the birthplace of Judaism and Christianity and Islam; had continuous economic and political turmoil in the 20th century","the Middle East is the cradle of Western civilization","Middle East,Near East,Mideast",1,94,"domain member region",107614009,"noun.food",13,"n","pita#1(pita%1:13:00::),pocket bread#1(pocket_bread%1:13:00::)","usually small round bread that can open into a pocket for filling","","pita,pocket bread"
"mideast",108723673,,"noun.location",15,"n","Middle East#1(middle_east%1:15:00::),Near East#1(near_east%1:15:00::),Mideast#1(mideast%1:15:00::)","the area around the eastern Mediterranean; from Turkey to northern Africa and eastward to Iran; the site of such ancient civilizations as Phoenicia and Babylon and Egypt and the birthplace of Judaism and Christianity and Islam; had continuous economic and political turmoil in the 20th century","the Middle East is the cradle of Western civilization","Middle East,Near East,Mideast",1,94,"domain member region",101292228,"noun.act",4,"n","Operation Desert Storm#1(operation_desert_storm%1:04:00::)","the United States and its allies defeated Iraq in a ground war that lasted 100 hours (1991)","","Operation Desert Storm"
"mideast",108723673,,"noun.location",15,"n","Middle East#1(middle_east%1:15:00::),Near East#1(near_east%1:15:00::),Mideast#1(mideast%1:15:00::)","the area around the eastern Mediterranean; from Turkey to northern Africa and eastward to Iran; the site of such ancient civilizations as Phoenicia and Babylon and Egypt and the birthplace of Judaism and Christianity and Islam; had continuous economic and political turmoil in the 20th century","the Middle East is the cradle of Western civilization","Middle East,Near East,Mideast",1,94,"domain member region",101305044,"noun.act",4,"n","Six Day War#1(six_day_war%1:04:00::),Six-Day War#1(six-day_war%1:04:00::),Arab-Israeli War#2(arab-israeli_war%1:04:00::)","tension between Arabs and Israeli erupted into a brief war in June 1967; Israel emerged as a major power in the Middle East","","Six Day War,Six-Day War,Arab-Israeli War"
"mideast",108723673,,"noun.location",15,"n","Middle East#1(middle_east%1:15:00::),Near East#1(near_east%1:15:00::),Mideast#1(mideast%1:15:00::)","the area around the eastern Mediterranean; from Turkey to northern Africa and eastward to Iran; the site of such ancient civilizations as Phoenicia and Babylon and Egypt and the birthplace of Judaism and Christianity and Islam; had continuous economic and political turmoil in the 20th century","the Middle East is the cradle of Western civilization","Middle East,Near East,Mideast",1,94,"domain member region",104545731,"noun.artifact",6,"n","zarf#1(zarf%1:06:00::)","an ornamental metal cup-shaped holder for a hot coffee cup","","zarf"
"crimea",108952364,,"noun.location",15,"n","Crimea#1(crimea%1:15:00::)","a Ukrainian peninsula between the Black Sea and the Sea of Azov","","Crimea",1,94,"domain member region",101306334,"noun.act",4,"n","Crimean War#1(crimean_war%1:04:00::)","a war in Crimea between Russia and a group of nations including England and France and Turkey and Sardinia; 1853-1856","","Crimean War"
"pakistan",108912825,1,"noun.location",15,"n","Islamic Republic of Pakistan#1(islamic_republic_of_pakistan%1:15:00::),West Pakistan#1(west_pakistan%1:15:00::),Pakistan#1(pakistan%1:15:00::)","a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947","","Islamic Republic of Pakistan,West Pakistan,Pakistan",1,94,"domain member region",107962273,"noun.group",14,"n","Lashkar-e-Omar#1(lashkar-e-omar%1:14:00::),Al Qanoon#1(al_qanoon%1:14:00::)","a terrorist organization formed in Pakistan in 2002 as a coalition of extremist Islamic militant groups including Lashkar-e-Taiba and Lashkar-e-Jhangvi and Jaish-e-Muhammad and elements of al-Qaeda","","Lashkar-e-Omar,Al Qanoon"
"pakistan",108912825,1,"noun.location",15,"n","Islamic Republic of Pakistan#1(islamic_republic_of_pakistan%1:15:00::),West Pakistan#1(west_pakistan%1:15:00::),Pakistan#1(pakistan%1:15:00::)","a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947","","Islamic Republic of Pakistan,West Pakistan,Pakistan",1,94,"domain member region",107958101,"noun.group",14,"n","Fuqra#1(fuqra%1:14:00::),Tanzimul Fuqra#1(tanzimul_fuqra%1:14:00::),Jamaat ul-Fuqra#1(jamaat_ul-fuqra%1:14:00::)","an Islamic terrorist group organized in the 1980s; seeks to purify Islam through violence; the cells in North America and the Caribbean insulate themselves from Western culture and will even attack other Muslims who they regard as heretics","","Fuqra,Tanzimul Fuqra,Jamaat ul-Fuqra"
"pakistan",108912825,1,"noun.location",15,"n","Islamic Republic of Pakistan#1(islamic_republic_of_pakistan%1:15:00::),West Pakistan#1(west_pakistan%1:15:00::),Pakistan#1(pakistan%1:15:00::)","a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947","","Islamic Republic of Pakistan,West Pakistan,Pakistan",1,94,"domain member region",107976701,"noun.group",14,"n","Sipah-e-Sahaba#1(sipah-e-sahaba%1:14:00::)","a vicious sectarian organization in Pakistan that persecutes Shiite Muslims and collaborates with al-Qaeda to attack foreigners and to disrupt the government of Pakistan","","Sipah-e-Sahaba"
"germany",108699649,11,"noun.location",15,"n","Deutschland#1(deutschland%1:15:00::),FRG#1(frg%1:15:00::),Germany#1(germany%1:15:00::),Federal Republic of Germany#2(federal_republic_of_germany%1:15:00::)","a republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990","","Deutschland,FRG,Germany,Federal Republic of Germany",1,94,"domain member region",107819095,"noun.food",13,"n","wheat beer#1(wheat_beer%1:13:00::),Weissbier#1(weissbier%1:13:00::),white beer#1(white_beer%1:13:00::)","a general name for beers made from wheat by top fermentation; usually very pale and cloudy and effervescent","","wheat beer,Weissbier,white beer"
"germany",108699649,11,"noun.location",15,"n","Deutschland#1(deutschland%1:15:00::),FRG#1(frg%1:15:00::),Germany#1(germany%1:15:00::),Federal Republic of Germany#2(federal_republic_of_germany%1:15:00::)","a republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990","","Deutschland,FRG,Germany,Federal Republic of Germany",1,94,"domain member region",107949536,"noun.group",14,"n","Baader-Meinhof Gang#1(baader-meinhof_gang%1:14:00::),Baader Meinhof Gang#1(baader_meinhof_gang%1:14:00::)","a radical left-wing revolutionary terrorist group active in Germany from 1968 until 1977","","Baader-Meinhof Gang,Baader Meinhof Gang"
"united mexican states",108673536,,"noun.location",15,"n","United Mexican States#1(united_mexican_states%1:15:00::),Mexico#1(mexico%1:15:00::)","a republic in southern North America; became independent from Spain in 1810","","United Mexican States,Mexico",1,94,"domain member region",109657234,"noun.person",18,"n","Mexicano#1(mexicano%1:18:00::),Mexican-American#1(mexican-american%1:18:00::)","a Mexican (or person of Mexican descent) living in the United States","","Mexicano,Mexican-American"
"united mexican states",108673536,,"noun.location",15,"n","United Mexican States#1(united_mexican_states%1:15:00::),Mexico#1(mexico%1:15:00::)","a republic in southern North America; became independent from Spain in 1810","","United Mexican States,Mexico",1,94,"domain member region",101275827,"noun.act",4,"n","Buena Vista#1(buena_vista%1:04:00::)","a pitched battle in the Mexican War in 1847; United States forces under Zachary Taylor defeated the Mexican forces under Santa Anna at a locality in northern Mexico","","Buena Vista"
"sicilia",108743505,,"noun.location",15,"n","Sicily#2(sicily%1:15:01::),Sicilia#2(sicilia%1:15:01::)","the largest island in the Mediterranean","","Sicily,Sicilia",2,94,"domain member region",101292759,"noun.act",4,"n","Passero#1(passero%1:04:00::),Cape Passero#2(cape_passero%1:04:00::)","a naval battle in the Mediterranean Sea off Cape Passero in which the Spanish navy was destroyed by France and England while attempting to recover Sicily and Sardinia from Italy (1719)","","Passero,Cape Passero"
"people's republic of bangladesh",108782377,,"noun.location",15,"n","Bangla Desh#1(bangla_desh%1:15:00::),People's Republic of Bangladesh#1(people's_republic_of_bangladesh%1:15:00::),East Pakistan#1(east_pakistan%1:15:00::),Bangladesh#1(bangladesh%1:15:00::)","a Muslim republic in southern Asia bordered by India to the north and west and east and the Bay of Bengal to the south; formerly part of India and then part of Pakistan; it achieved independence in 1971","","Bangla Desh,People's Republic of Bangladesh,East Pakistan,Bangladesh",1,94,"domain member region",108214910,"noun.group",14,"n","madrasah#1(madrasah%1:14:00::),madrasa#1(madrasa%1:14:00::)","Muslim schools in Bangladesh and Pakistan","the Pakistan government decided to close down madrasas that provided military training for their students|many madrasas in Bangladesh are supported with money from Saudi Arabia","madrasah,madrasa"
"people's republic of bangladesh",108782377,,"noun.location",15,"n","Bangla Desh#1(bangla_desh%1:15:00::),People's Republic of Bangladesh#1(people's_republic_of_bangladesh%1:15:00::),East Pakistan#1(east_pakistan%1:15:00::),Bangladesh#1(bangladesh%1:15:00::)","a Muslim republic in southern Asia bordered by India to the north and west and east and the Bay of Bengal to the south; formerly part of India and then part of Pakistan; it achieved independence in 1971","","Bangla Desh,People's Republic of Bangladesh,East Pakistan,Bangladesh",1,94,"domain member region",108028399,"noun.group",14,"n","Hinduism#1(hinduism%1:14:00::),Hindooism#1(hindooism%1:14:00::)","the religion of most people in India, Bangladesh, Sri Lanka, and Nepal","","Hinduism,Hindooism"
